city,datetime,timezone,discharge,gauge_lvl
Mount Vernon,2020-02-10 00:00,PST,25400,18.45
Mount Vernon,2020-02-10 00:15,PST,25300,18.43
Mount Vernon,2020-02-10 00:30,PST,25300,18.43
Mount Vernon,2020-02-10 00:45,PST,25400,18.44
Mount Vernon,2020-02-10 01:00,PST,25300,18.42
Mount Vernon,2020-02-10 01:15,PST,25300,18.43
Mount Vernon,2020-02-10 01:30,PST,25400,18.44
Mount Vernon,2020-02-10 01:45,PST,25400,18.44
Mount Vernon,2020-02-10 02:00,PST,25400,18.46
Mount Vernon,2020-02-10 02:15,PST,25500,18.48
Mount Vernon,2020-02-10 02:30,PST,25500,18.47
Mount Vernon,2020-02-10 02:45,PST,25500,18.5
Mount Vernon,2020-02-10 03:00,PST,25600,18.51
Mount Vernon,2020-02-10 03:15,PST,25600,18.52
Mount Vernon,2020-02-10 03:30,PST,25600,18.52
Mount Vernon,2020-02-10 03:45,PST,25700,18.54
Mount Vernon,2020-02-10 04:00,PST,25700,18.56
Mount Vernon,2020-02-10 04:15,PST,25700,18.56
Mount Vernon,2020-02-10 04:30,PST,25700,18.54
Mount Vernon,2020-02-10 04:45,PST,25700,18.56
Mount Vernon,2020-02-10 05:00,PST,25800,18.59
Mount Vernon,2020-02-10 05:15,PST,25800,18.57
Mount Vernon,2020-02-10 05:30,PST,25800,18.58
Mount Vernon,2020-02-10 05:45,PST,25800,18.58
Mount Vernon,2020-02-10 06:00,PST,25800,18.59
Mount Vernon,2020-02-10 06:15,PST,25800,18.58
Mount Vernon,2020-02-10 06:30,PST,25800,18.59
Mount Vernon,2020-02-10 06:45,PST,25800,18.59
Mount Vernon,2020-02-10 07:00,PST,25800,18.58
Mount Vernon,2020-02-10 07:15,PST,25800,18.58
Mount Vernon,2020-02-10 07:30,PST,25700,18.56
Mount Vernon,2020-02-10 07:45,PST,25700,18.54
Mount Vernon,2020-02-10 08:00,PST,25700,18.55
Mount Vernon,2020-02-10 08:15,PST,25700,18.56
Mount Vernon,2020-02-10 08:30,PST,25600,18.52
Mount Vernon,2020-02-10 08:45,PST,25600,18.52
Mount Vernon,2020-02-10 09:00,PST,25600,18.52
Mount Vernon,2020-02-10 09:15,PST,25600,18.52
Mount Vernon,2020-02-10 09:30,PST,25500,18.5
Mount Vernon,2020-02-10 09:45,PST,25500,18.48
Mount Vernon,2020-02-10 10:00,PST,25500,18.49
Mount Vernon,2020-02-10 10:15,PST,25500,18.48
Mount Vernon,2020-02-10 10:30,PST,25500,18.48
Mount Vernon,2020-02-10 10:45,PST,25500,18.5
Mount Vernon,2020-02-10 11:00,PST,25500,18.5
Mount Vernon,2020-02-10 11:15,PST,25600,18.52
Mount Vernon,2020-02-10 11:30,PST,25700,18.54
Mount Vernon,2020-02-10 11:45,PST,25700,18.56
Mount Vernon,2020-02-10 12:00,PST,25800,18.58
Mount Vernon,2020-02-10 12:15,PST,25900,18.62
Mount Vernon,2020-02-10 12:30,PST,26000,18.64
Mount Vernon,2020-02-10 12:45,PST,26100,18.69
Mount Vernon,2020-02-10 13:00,PST,26200,18.71
Mount Vernon,2020-02-10 13:15,PST,26300,18.73
Mount Vernon,2020-02-10 13:30,PST,26300,18.75
Mount Vernon,2020-02-10 13:45,PST,26400,18.78
Mount Vernon,2020-02-10 14:00,PST,26500,18.8
Mount Vernon,2020-02-10 14:15,PST,26500,18.81
Mount Vernon,2020-02-10 14:30,PST,26600,18.84
Mount Vernon,2020-02-10 14:45,PST,26600,18.85
Mount Vernon,2020-02-10 15:00,PST,26600,18.85
Mount Vernon,2020-02-10 15:15,PST,26700,18.87
Mount Vernon,2020-02-10 15:30,PST,26700,18.87
Mount Vernon,2020-02-10 15:45,PST,26700,18.86
Mount Vernon,2020-02-10 16:00,PST,26600,18.85
Mount Vernon,2020-02-10 16:15,PST,26600,18.84
Mount Vernon,2020-02-10 16:30,PST,26600,18.83
Mount Vernon,2020-02-10 16:45,PST,26600,18.83
Mount Vernon,2020-02-10 17:00,PST,26500,18.81
Mount Vernon,2020-02-10 17:15,PST,26400,18.78
Mount Vernon,2020-02-10 17:30,PST,26400,18.77
Mount Vernon,2020-02-10 17:45,PST,26300,18.73
Mount Vernon,2020-02-10 18:00,PST,26200,18.7
Mount Vernon,2020-02-10 18:15,PST,26100,18.67
Mount Vernon,2020-02-10 18:30,PST,25900,18.63
Mount Vernon,2020-02-10 18:45,PST,25800,18.59
Mount Vernon,2020-02-10 19:00,PST,25700,18.56
Mount Vernon,2020-02-10 19:15,PST,25600,18.52
Mount Vernon,2020-02-10 19:30,PST,25500,18.49
Mount Vernon,2020-02-10 19:45,PST,25300,18.41
Mount Vernon,2020-02-10 20:00,PST,25100,18.37
Mount Vernon,2020-02-10 20:15,PST,25000,18.33
Mount Vernon,2020-02-10 20:30,PST,24900,18.29
Mount Vernon,2020-02-10 20:45,PST,24700,18.24
Mount Vernon,2020-02-10 21:00,PST,24600,18.19
Mount Vernon,2020-02-10 21:15,PST,24500,18.16
Mount Vernon,2020-02-10 21:30,PST,24300,18.1
Mount Vernon,2020-02-10 21:45,PST,24200,18.05
Mount Vernon,2020-02-10 22:00,PST,24100,18.02
Mount Vernon,2020-02-10 22:15,PST,24000,17.98
Mount Vernon,2020-02-10 22:30,PST,23800,17.93
Mount Vernon,2020-02-10 22:45,PST,23700,17.9
Mount Vernon,2020-02-10 23:00,PST,23600,17.87
Mount Vernon,2020-02-10 23:15,PST,23500,17.84
Mount Vernon,2020-02-10 23:30,PST,23500,17.81
Mount Vernon,2020-02-10 23:45,PST,23300,17.77
Mount Vernon,2020-02-11 00:00,PST,23300,17.74
Mount Vernon,2020-02-11 00:15,PST,23300,17.74
Mount Vernon,2020-02-11 00:30,PST,23100,17.7
Mount Vernon,2020-02-11 00:45,PST,23000,17.67
Mount Vernon,2020-02-11 01:00,PST,23000,17.67
Mount Vernon,2020-02-11 01:15,PST,22900,17.63
Mount Vernon,2020-02-11 01:30,PST,22900,17.62
Mount Vernon,2020-02-11 01:45,PST,22800,17.59
Mount Vernon,2020-02-11 02:00,PST,22800,17.58
Mount Vernon,2020-02-11 02:15,PST,22700,17.56
Mount Vernon,2020-02-11 02:30,PST,22700,17.56
Mount Vernon,2020-02-11 02:45,PST,22600,17.53
Mount Vernon,2020-02-11 03:00,PST,22600,17.53
Mount Vernon,2020-02-11 03:15,PST,22600,17.52
Mount Vernon,2020-02-11 03:30,PST,22600,17.51
Mount Vernon,2020-02-11 03:45,PST,22500,17.49
Mount Vernon,2020-02-11 04:00,PST,22500,17.48
Mount Vernon,2020-02-11 04:15,PST,22500,17.47
Mount Vernon,2020-02-11 04:30,PST,22500,17.47
Mount Vernon,2020-02-11 04:45,PST,22400,17.46
Mount Vernon,2020-02-11 05:00,PST,22400,17.45
Mount Vernon,2020-02-11 05:15,PST,22400,17.45
Mount Vernon,2020-02-11 05:30,PST,22300,17.42
Mount Vernon,2020-02-11 05:45,PST,22400,17.44
Mount Vernon,2020-02-11 06:00,PST,22300,17.41
Mount Vernon,2020-02-11 06:15,PST,22300,17.41
Mount Vernon,2020-02-11 06:30,PST,22300,17.41
Mount Vernon,2020-02-11 06:45,PST,22300,17.41
Mount Vernon,2020-02-11 07:00,PST,22200,17.38
Mount Vernon,2020-02-11 07:15,PST,22300,17.4
Mount Vernon,2020-02-11 07:30,PST,22300,17.4
Mount Vernon,2020-02-11 07:45,PST,22200,17.38
Mount Vernon,2020-02-11 08:00,PST,22200,17.37
Mount Vernon,2020-02-11 08:15,PST,22200,17.36
Mount Vernon,2020-02-11 08:30,PST,22200,17.36
Mount Vernon,2020-02-11 08:45,PST,22100,17.35
Mount Vernon,2020-02-11 09:00,PST,22200,17.36
Mount Vernon,2020-02-11 09:15,PST,22100,17.35
Mount Vernon,2020-02-11 09:30,PST,22100,17.34
Mount Vernon,2020-02-11 09:45,PST,22100,17.34
Mount Vernon,2020-02-11 10:00,PST,22000,17.32
Mount Vernon,2020-02-11 10:15,PST,22000,17.31
Mount Vernon,2020-02-11 10:30,PST,22000,17.3
Mount Vernon,2020-02-11 10:45,PST,22000,17.3
Mount Vernon,2020-02-11 11:00,PST,22000,17.29
Mount Vernon,2020-02-11 11:15,PST,21900,17.28
Mount Vernon,2020-02-11 11:30,PST,22000,17.29
Mount Vernon,2020-02-11 11:45,PST,21900,17.27
Mount Vernon,2020-02-11 12:00,PST,21900,17.27
Mount Vernon,2020-02-11 12:15,PST,21900,17.28
Mount Vernon,2020-02-11 12:30,PST,21900,17.26
Mount Vernon,2020-02-11 12:45,PST,21900,17.27
Mount Vernon,2020-02-11 13:00,PST,21900,17.26
Mount Vernon,2020-02-11 13:15,PST,21800,17.23
Mount Vernon,2020-02-11 13:30,PST,21800,17.25
Mount Vernon,2020-02-11 13:45,PST,21800,17.23
Mount Vernon,2020-02-11 14:00,PST,21800,17.23
Mount Vernon,2020-02-11 14:15,PST,21800,17.23
Mount Vernon,2020-02-11 14:30,PST,21800,17.22
Mount Vernon,2020-02-11 14:45,PST,21800,17.22
Mount Vernon,2020-02-11 15:00,PST,21700,17.21
Mount Vernon,2020-02-11 15:15,PST,21800,17.23
Mount Vernon,2020-02-11 15:30,PST,21700,17.21
Mount Vernon,2020-02-11 15:45,PST,21800,17.24
Mount Vernon,2020-02-11 16:00,PST,21800,17.25
Mount Vernon,2020-02-11 16:15,PST,21900,17.26
Mount Vernon,2020-02-11 16:30,PST,21900,17.26
Mount Vernon,2020-02-11 16:45,PST,21900,17.28
Mount Vernon,2020-02-11 17:00,PST,22000,17.29
Mount Vernon,2020-02-11 17:15,PST,22000,17.3
Mount Vernon,2020-02-11 17:30,PST,22000,17.31
Mount Vernon,2020-02-11 17:45,PST,22000,17.31
Mount Vernon,2020-02-11 18:00,PST,22000,17.3
Mount Vernon,2020-02-11 18:15,PST,22000,17.32
Mount Vernon,2020-02-11 18:30,PST,22000,17.31
Mount Vernon,2020-02-11 18:45,PST,21900,17.28
Mount Vernon,2020-02-11 19:00,PST,21900,17.27
Mount Vernon,2020-02-11 19:15,PST,21800,17.25
Mount Vernon,2020-02-11 19:30,PST,21800,17.22
Mount Vernon,2020-02-11 19:45,PST,21700,17.19
Mount Vernon,2020-02-11 20:00,PST,21600,17.16
Mount Vernon,2020-02-11 20:15,PST,21500,17.12
Mount Vernon,2020-02-11 20:30,PST,21400,17.08
Mount Vernon,2020-02-11 20:45,PST,21300,17.05
Mount Vernon,2020-02-11 21:00,PST,21200,17.02
Mount Vernon,2020-02-11 21:15,PST,21100,16.98
Mount Vernon,2020-02-11 21:30,PST,21000,16.95
Mount Vernon,2020-02-11 21:45,PST,20900,16.91
Mount Vernon,2020-02-11 22:00,PST,20900,16.91
Mount Vernon,2020-02-11 22:15,PST,20700,16.86
Mount Vernon,2020-02-11 22:30,PST,20700,16.83
Mount Vernon,2020-02-11 22:45,PST,20600,16.82
Mount Vernon,2020-02-11 23:00,PST,20500,16.78
Mount Vernon,2020-02-11 23:15,PST,20400,16.75
Mount Vernon,2020-02-11 23:30,PST,20400,16.74
Mount Vernon,2020-02-11 23:45,PST,20400,16.73
Mount Vernon,2020-02-12 00:00,PST,20300,16.7
Mount Vernon,2020-02-12 00:15,PST,20300,16.68
Mount Vernon,2020-02-12 00:30,PST,20300,16.68
Mount Vernon,2020-02-12 00:45,PST,20200,16.65
Mount Vernon,2020-02-12 01:00,PST,20200,16.65
Mount Vernon,2020-02-12 01:15,PST,20100,16.64
Mount Vernon,2020-02-12 01:30,PST,20100,16.63
Mount Vernon,2020-02-12 01:45,PST,20100,16.61
Mount Vernon,2020-02-12 02:00,PST,20100,16.61
Mount Vernon,2020-02-12 02:15,PST,20000,16.6
Mount Vernon,2020-02-12 02:30,PST,20000,16.59
Mount Vernon,2020-02-12 02:45,PST,20000,16.6
Mount Vernon,2020-02-12 03:00,PST,20000,16.58
Mount Vernon,2020-02-12 03:15,PST,20000,16.57
Mount Vernon,2020-02-12 03:30,PST,20000,16.57
Mount Vernon,2020-02-12 03:45,PST,20000,16.57
Mount Vernon,2020-02-12 04:00,PST,20000,16.57
Mount Vernon,2020-02-12 04:15,PST,20000,16.57
Mount Vernon,2020-02-12 04:30,PST,19900,16.54
Mount Vernon,2020-02-12 04:45,PST,19900,16.56
Mount Vernon,2020-02-12 05:00,PST,19900,16.56
Mount Vernon,2020-02-12 05:15,PST,19900,16.54
Mount Vernon,2020-02-12 05:30,PST,19800,16.53
Mount Vernon,2020-02-12 05:45,PST,19800,16.52
Mount Vernon,2020-02-12 06:00,PST,19800,16.5
Mount Vernon,2020-02-12 06:15,PST,19800,16.51
Mount Vernon,2020-02-12 06:30,PST,19800,16.51
Mount Vernon,2020-02-12 06:45,PST,19800,16.5
Mount Vernon,2020-02-12 07:00,PST,19800,16.5
Mount Vernon,2020-02-12 07:15,PST,19700,16.49
Mount Vernon,2020-02-12 07:30,PST,19700,16.48
Mount Vernon,2020-02-12 07:45,PST,19700,16.47
Mount Vernon,2020-02-12 08:00,PST,19700,16.47
Mount Vernon,2020-02-12 08:15,PST,19700,16.48
Mount Vernon,2020-02-12 08:30,PST,19600,16.44
Mount Vernon,2020-02-12 08:45,PST,19600,16.45
Mount Vernon,2020-02-12 09:00,PST,19600,16.45
Mount Vernon,2020-02-12 09:15,PST,19600,16.44
Mount Vernon,2020-02-12 09:30,PST,19600,16.44
Mount Vernon,2020-02-12 09:45,PST,19600,16.43
Mount Vernon,2020-02-12 10:00,PST,19500,16.41
Mount Vernon,2020-02-12 10:15,PST,19600,16.42
Mount Vernon,2020-02-12 10:30,PST,19600,16.42
Mount Vernon,2020-02-12 10:45,PST,19600,16.43
Mount Vernon,2020-02-12 11:00,PST,19700,16.46
Mount Vernon,2020-02-12 11:15,PST,19700,16.48
Mount Vernon,2020-02-12 11:30,PST,19800,16.52
Mount Vernon,2020-02-12 11:45,PST,20000,16.57
Mount Vernon,2020-02-12 12:00,PST,20100,16.63
Mount Vernon,2020-02-12 12:15,PST,20300,16.68
Mount Vernon,2020-02-12 12:30,PST,20400,16.72
Mount Vernon,2020-02-12 12:45,PST,20600,16.82
Mount Vernon,2020-02-12 13:00,PST,20700,16.86
Mount Vernon,2020-02-12 13:15,PST,21000,16.94
Mount Vernon,2020-02-12 13:30,PST,21100,16.99
Mount Vernon,2020-02-12 13:45,PST,21200,17.03
Mount Vernon,2020-02-12 14:00,PST,21400,17.1
Mount Vernon,2020-02-12 14:15,PST,21600,17.15
Mount Vernon,2020-02-12 14:30,PST,21600,17.17
Mount Vernon,2020-02-12 14:45,PST,21800,17.22
Mount Vernon,2020-02-12 15:00,PST,21900,17.26
Mount Vernon,2020-02-12 15:15,PST,22000,17.29
Mount Vernon,2020-02-12 15:30,PST,22100,17.33
Mount Vernon,2020-02-12 15:45,PST,22200,17.36
Mount Vernon,2020-02-12 16:00,PST,22200,17.38
Mount Vernon,2020-02-12 16:15,PST,22200,17.38
Mount Vernon,2020-02-12 16:30,PST,22300,17.4
Mount Vernon,2020-02-12 16:45,PST,22300,17.4
Mount Vernon,2020-02-12 17:00,PST,22400,17.44
Mount Vernon,2020-02-12 17:15,PST,22400,17.46
Mount Vernon,2020-02-12 17:30,PST,22400,17.46
Mount Vernon,2020-02-12 17:45,PST,22400,17.46
Mount Vernon,2020-02-12 18:00,PST,22500,17.49
Mount Vernon,2020-02-12 18:15,PST,22600,17.5
Mount Vernon,2020-02-12 18:30,PST,22600,17.5
Mount Vernon,2020-02-12 18:45,PST,22600,17.51
Mount Vernon,2020-02-12 19:00,PST,22600,17.51
Mount Vernon,2020-02-12 19:15,PST,22600,17.51
Mount Vernon,2020-02-12 19:30,PST,22600,17.52
Mount Vernon,2020-02-12 19:45,PST,22600,17.51
Mount Vernon,2020-02-12 20:00,PST,22600,17.52
Mount Vernon,2020-02-12 20:15,PST,22600,17.52
Mount Vernon,2020-02-12 20:30,PST,22600,17.52
Mount Vernon,2020-02-12 20:45,PST,22600,17.51
Mount Vernon,2020-02-12 21:00,PST,22600,17.52
Mount Vernon,2020-02-12 21:15,PST,22600,17.52
Mount Vernon,2020-02-12 21:30,PST,22600,17.51
Mount Vernon,2020-02-12 21:45,PST,22600,17.52
Mount Vernon,2020-02-12 22:00,PST,22600,17.5
Mount Vernon,2020-02-12 22:15,PST,22500,17.48
Mount Vernon,2020-02-12 22:30,PST,22600,17.5
Mount Vernon,2020-02-12 22:45,PST,22600,17.5
Mount Vernon,2020-02-12 23:00,PST,22500,17.49
Mount Vernon,2020-02-12 23:15,PST,22500,17.49
Mount Vernon,2020-02-12 23:30,PST,22500,17.48
Mount Vernon,2020-02-12 23:45,PST,22500,17.47
Mount Vernon,2020-02-13 00:00,PST,22500,17.47
Mount Vernon,2020-02-13 00:15,PST,22400,17.46
Mount Vernon,2020-02-13 00:30,PST,22500,17.47
Mount Vernon,2020-02-13 00:45,PST,22400,17.46
Mount Vernon,2020-02-13 01:00,PST,22400,17.46
Mount Vernon,2020-02-13 01:15,PST,22400,17.45
Mount Vernon,2020-02-13 01:30,PST,22400,17.45
Mount Vernon,2020-02-13 01:45,PST,22400,17.45
Mount Vernon,2020-02-13 02:00,PST,22300,17.42
Mount Vernon,2020-02-13 02:15,PST,22300,17.42
Mount Vernon,2020-02-13 02:30,PST,22300,17.42
Mount Vernon,2020-02-13 02:45,PST,22300,17.41
Mount Vernon,2020-02-13 03:00,PST,22400,17.44
Mount Vernon,2020-02-13 03:15,PST,22400,17.43
Mount Vernon,2020-02-13 03:30,PST,22300,17.42
Mount Vernon,2020-02-13 03:45,PST,22300,17.42
Mount Vernon,2020-02-13 04:00,PST,22300,17.41
Mount Vernon,2020-02-13 04:15,PST,22300,17.41
Mount Vernon,2020-02-13 04:30,PST,22300,17.4
Mount Vernon,2020-02-13 04:45,PST,22300,17.41
Mount Vernon,2020-02-13 05:00,PST,22300,17.4
Mount Vernon,2020-02-13 05:15,PST,22300,17.4
Mount Vernon,2020-02-13 05:30,PST,22200,17.39
Mount Vernon,2020-02-13 05:45,PST,22200,17.38
Mount Vernon,2020-02-13 06:00,PST,22200,17.39
Mount Vernon,2020-02-13 06:15,PST,22200,17.37
Mount Vernon,2020-02-13 06:30,PST,22200,17.39
Mount Vernon,2020-02-13 06:45,PST,22200,17.38
Mount Vernon,2020-02-13 07:00,PST,22200,17.37
Mount Vernon,2020-02-13 07:15,PST,22200,17.37
Mount Vernon,2020-02-13 07:30,PST,22200,17.36
Mount Vernon,2020-02-13 07:45,PST,22100,17.35
Mount Vernon,2020-02-13 08:00,PST,22200,17.37
Mount Vernon,2020-02-13 08:15,PST,22200,17.36
Mount Vernon,2020-02-13 08:30,PST,22200,17.36
Mount Vernon,2020-02-13 08:45,PST,22200,17.37
Mount Vernon,2020-02-13 09:00,PST,22200,17.36
Mount Vernon,2020-02-13 09:15,PST,22200,17.37
Mount Vernon,2020-02-13 09:30,PST,22200,17.37
Mount Vernon,2020-02-13 09:45,PST,22200,17.37
Mount Vernon,2020-02-13 10:00,PST,22200,17.36
Mount Vernon,2020-02-13 10:15,PST,22200,17.37
Mount Vernon,2020-02-13 10:30,PST,22100,17.34
Mount Vernon,2020-02-13 10:45,PST,22100,17.33
Mount Vernon,2020-02-13 11:00,PST,22100,17.33
Mount Vernon,2020-02-13 11:15,PST,22100,17.34
Mount Vernon,2020-02-13 11:30,PST,22100,17.33
Mount Vernon,2020-02-13 11:45,PST,22100,17.33
Mount Vernon,2020-02-13 12:00,PST,22000,17.3
Mount Vernon,2020-02-13 12:15,PST,22000,17.31
Mount Vernon,2020-02-13 12:30,PST,22000,17.31
Mount Vernon,2020-02-13 12:45,PST,22000,17.3
Mount Vernon,2020-02-13 13:00,PST,22000,17.29
Mount Vernon,2020-02-13 13:15,PST,22000,17.29
Mount Vernon,2020-02-13 13:30,PST,22000,17.3
Mount Vernon,2020-02-13 13:45,PST,22000,17.3
Mount Vernon,2020-02-13 14:00,PST,21900,17.27
Mount Vernon,2020-02-13 14:15,PST,22000,17.3
Mount Vernon,2020-02-13 14:30,PST,22000,17.29
Mount Vernon,2020-02-13 14:45,PST,22000,17.29
Mount Vernon,2020-02-13 15:00,PST,21900,17.28
Mount Vernon,2020-02-13 15:15,PST,21900,17.28
Mount Vernon,2020-02-13 15:30,PST,22000,17.29
Mount Vernon,2020-02-13 15:45,PST,21900,17.28
Mount Vernon,2020-02-13 16:00,PST,21900,17.27
Mount Vernon,2020-02-13 16:15,PST,21900,17.26
Mount Vernon,2020-02-13 16:30,PST,21900,17.27
Mount Vernon,2020-02-13 16:45,PST,21800,17.24
Mount Vernon,2020-02-13 17:00,PST,21800,17.25
Mount Vernon,2020-02-13 17:15,PST,21800,17.25
Mount Vernon,2020-02-13 17:30,PST,21800,17.25
Mount Vernon,2020-02-13 17:45,PST,21800,17.25
Mount Vernon,2020-02-13 18:00,PST,21800,17.25
Mount Vernon,2020-02-13 18:15,PST,21800,17.23
Mount Vernon,2020-02-13 18:30,PST,21800,17.22
Mount Vernon,2020-02-13 18:45,PST,21800,17.23
Mount Vernon,2020-02-13 19:00,PST,21800,17.23
Mount Vernon,2020-02-13 19:15,PST,21800,17.22
Mount Vernon,2020-02-13 19:30,PST,21800,17.24
Mount Vernon,2020-02-13 19:45,PST,21800,17.22
Mount Vernon,2020-02-13 20:00,PST,21800,17.23
Mount Vernon,2020-02-13 20:15,PST,21700,17.21
Mount Vernon,2020-02-13 20:30,PST,21800,17.22
Mount Vernon,2020-02-13 20:45,PST,21700,17.2
Mount Vernon,2020-02-13 21:00,PST,21700,17.21
Mount Vernon,2020-02-13 21:15,PST,21700,17.2
Mount Vernon,2020-02-13 21:30,PST,21600,17.18
Mount Vernon,2020-02-13 21:45,PST,21700,17.2
Mount Vernon,2020-02-13 22:00,PST,21700,17.19
Mount Vernon,2020-02-13 22:15,PST,21600,17.18
Mount Vernon,2020-02-13 22:30,PST,21700,17.19
Mount Vernon,2020-02-13 22:45,PST,21700,17.19
Mount Vernon,2020-02-13 23:00,PST,21700,17.2
Mount Vernon,2020-02-13 23:15,PST,21700,17.2
Mount Vernon,2020-02-13 23:30,PST,21700,17.21
Mount Vernon,2020-02-13 23:45,PST,21700,17.2
Mount Vernon,2020-02-14 00:00,PST,21700,17.2
Mount Vernon,2020-02-14 00:15,PST,21700,17.21
Mount Vernon,2020-02-14 00:30,PST,21600,17.18
Mount Vernon,2020-02-14 00:45,PST,21700,17.2
Mount Vernon,2020-02-14 01:00,PST,21700,17.21
Mount Vernon,2020-02-14 01:15,PST,21700,17.19
Mount Vernon,2020-02-14 01:30,PST,21700,17.19
Mount Vernon,2020-02-14 01:45,PST,21700,17.2
Mount Vernon,2020-02-14 02:00,PST,21600,17.18
Mount Vernon,2020-02-14 02:15,PST,21700,17.19
Mount Vernon,2020-02-14 02:30,PST,21700,17.21
Mount Vernon,2020-02-14 02:45,PST,21700,17.2
Mount Vernon,2020-02-14 03:00,PST,21600,17.16
Mount Vernon,2020-02-14 03:15,PST,21600,17.16
Mount Vernon,2020-02-14 03:30,PST,21600,17.16
Mount Vernon,2020-02-14 03:45,PST,21500,17.12
Mount Vernon,2020-02-14 04:00,PST,21400,17.11
Mount Vernon,2020-02-14 04:15,PST,21400,17.09
Mount Vernon,2020-02-14 04:30,PST,21300,17.05
Mount Vernon,2020-02-14 04:45,PST,21200,17.04
Mount Vernon,2020-02-14 05:00,PST,21200,17.01
Mount Vernon,2020-02-14 05:15,PST,21100,16.98
Mount Vernon,2020-02-14 05:30,PST,21000,16.95
Mount Vernon,2020-02-14 05:45,PST,20900,16.91
Mount Vernon,2020-02-14 06:00,PST,20700,16.86
Mount Vernon,2020-02-14 06:15,PST,20700,16.83
Mount Vernon,2020-02-14 06:30,PST,20600,16.81
Mount Vernon,2020-02-14 06:45,PST,20500,16.76
Mount Vernon,2020-02-14 07:00,PST,20400,16.72
Mount Vernon,2020-02-14 07:15,PST,20300,16.69
Mount Vernon,2020-02-14 07:30,PST,20100,16.62
Mount Vernon,2020-02-14 07:45,PST,20000,16.6
Mount Vernon,2020-02-14 08:00,PST,19800,16.53
Mount Vernon,2020-02-14 08:15,PST,19700,16.49
Mount Vernon,2020-02-14 08:30,PST,19700,16.46
Mount Vernon,2020-02-14 08:45,PST,19600,16.43
Mount Vernon,2020-02-14 09:00,PST,19400,16.38
Mount Vernon,2020-02-14 09:15,PST,19300,16.34
Mount Vernon,2020-02-14 09:30,PST,19200,16.29
Mount Vernon,2020-02-14 09:45,PST,19000,16.23
Mount Vernon,2020-02-14 10:00,PST,19000,16.21
Mount Vernon,2020-02-14 10:15,PST,18900,16.17
Mount Vernon,2020-02-14 10:30,PST,18800,16.13
Mount Vernon,2020-02-14 10:45,PST,18700,16.11
Mount Vernon,2020-02-14 11:00,PST,18700,16.08
Mount Vernon,2020-02-14 11:15,PST,18600,16.04
Mount Vernon,2020-02-14 11:30,PST,18500,16.01
Mount Vernon,2020-02-14 11:45,PST,18400,15.97
Mount Vernon,2020-02-14 12:00,PST,18300,15.95
Mount Vernon,2020-02-14 12:15,PST,18300,15.93
Mount Vernon,2020-02-14 12:30,PST,18200,15.9
Mount Vernon,2020-02-14 12:45,PST,18100,15.88
Mount Vernon,2020-02-14 13:00,PST,18100,15.86
Mount Vernon,2020-02-14 13:15,PST,18000,15.85
Mount Vernon,2020-02-14 13:30,PST,18000,15.83
Mount Vernon,2020-02-14 13:45,PST,18000,15.82
Mount Vernon,2020-02-14 14:00,PST,17900,15.81
Mount Vernon,2020-02-14 14:15,PST,17900,15.79
Mount Vernon,2020-02-14 14:30,PST,17800,15.76
Mount Vernon,2020-02-14 14:45,PST,17800,15.76
Mount Vernon,2020-02-14 15:00,PST,17800,15.77
Mount Vernon,2020-02-14 15:15,PST,17800,15.76
Mount Vernon,2020-02-14 15:30,PST,17700,15.74
Mount Vernon,2020-02-14 15:45,PST,17700,15.74
Mount Vernon,2020-02-14 16:00,PST,17700,15.73
Mount Vernon,2020-02-14 16:15,PST,17700,15.71
Mount Vernon,2020-02-14 16:30,PST,17700,15.73
Mount Vernon,2020-02-14 16:45,PST,17700,15.72
Mount Vernon,2020-02-14 17:00,PST,17700,15.73
Mount Vernon,2020-02-14 17:15,PST,17600,15.7
Mount Vernon,2020-02-14 17:30,PST,17600,15.69
Mount Vernon,2020-02-14 17:45,PST,17600,15.69
Mount Vernon,2020-02-14 18:00,PST,17600,15.69
Mount Vernon,2020-02-14 18:15,PST,17600,15.69
Mount Vernon,2020-02-14 18:30,PST,17600,15.69
Mount Vernon,2020-02-14 18:45,PST,17600,15.69
Mount Vernon,2020-02-14 19:00,PST,17600,15.68
Mount Vernon,2020-02-14 19:15,PST,17600,15.68
Mount Vernon,2020-02-14 19:30,PST,17600,15.68
Mount Vernon,2020-02-14 19:45,PST,17500,15.66
Mount Vernon,2020-02-14 20:00,PST,17500,15.65
Mount Vernon,2020-02-14 20:15,PST,17500,15.66
Mount Vernon,2020-02-14 20:30,PST,17500,15.66
Mount Vernon,2020-02-14 20:45,PST,17500,15.67
Mount Vernon,2020-02-14 21:00,PST,17500,15.65
Mount Vernon,2020-02-14 21:15,PST,17500,15.67
Mount Vernon,2020-02-14 21:30,PST,17400,15.63
Mount Vernon,2020-02-14 21:45,PST,17500,15.65
Mount Vernon,2020-02-14 22:00,PST,17400,15.63
Mount Vernon,2020-02-14 22:15,PST,17500,15.64
Mount Vernon,2020-02-14 22:30,PST,17500,15.64
Mount Vernon,2020-02-14 22:45,PST,17400,15.63
Mount Vernon,2020-02-14 23:00,PST,17400,15.63
Mount Vernon,2020-02-14 23:15,PST,17400,15.63
Mount Vernon,2020-02-14 23:30,PST,17400,15.63
Mount Vernon,2020-02-14 23:45,PST,17400,15.62
Mount Vernon,2020-02-15 00:00,PST,17400,15.63
Mount Vernon,2020-02-15 00:15,PST,17400,15.62
